ID,commune,sol_simple,pluie,taux_moyen,taux_med,pente_moy,tri_moy,tpi_moy,rug_moy,omb_moy,expo_moy,X,Y,nb_mesures,histo_banane,longitude,latitude,niveau_risque,nb_parcelles,taux_moy_commune,taux_med_commune,part_risque_eleve,risque_95
30587,SCHOELCHER,Nitisol,2000-3000,0.0005,0.0005,34.136422314337146,7.039511138996151,6.2139665521226,21.32750434357455,197.9648460230035,230.771039829763,705233.616018211,1620654.4409360602,2,,-61.09434228042276,14.65159025003829,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30588,SCHOELCHER,Vertisol,2000-3000,0.0014,0.0014,20.22991673370435,4.31936004555891,1.5245441245184275,13.64699836773855,170.091545219057,214.227966906728,704645.879651538,1619676.2220262052,2,,-61.0998736195791,14.642795204604191,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30589,SCHOELCHER,Vertisol,2000-3000,0.0005,0.0005,17.777750374987665,3.4976609318550937,0.24094525020974433,11.990426337499867,185.47477883721467,240.29755629232534,704653.1617576893,1619793.42870951,3,,-61.09979690823626,14.643853791731468,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30590,SCHOELCHER,Vertisol,2000-3000,0.0005,0.0005,8.676372283163545,1.698608492623685,-0.8686940754999,7.499197990173705,192.2985420320615,295.9249841419195,703906.9022190345,1618710.206473775,2,,-61.106807207612626,14.634121662139826,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30591,SCHOELCHER,Vertisol,2000-3000,0.0005,0.0005,21.844136436960902,4.330753398957345,-1.07307332139176,13.2128538616275,205.07364077113948,276.862421664418,703964.10567916,1619108.264411275,2,,-61.106245438601,14.637714413792015,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30592,SCHOELCHER,Vertisol,1500-2000,0.0005,0.0005,15.4592870507534,3.14065477675349,0.5199064143127929,10.002313778885265,154.452034432659,163.919012735744,703344.6380713854,1619129.90285746,2,,-61.111993133541255,14.637956653757094,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30593,SCHOELCHER,Vertisol,2000-3000,0.0058,0.0058,11.1714502207088,2.755684531650117,2.2131962377940866,9.469360704323472,164.25073904305566,159.50000058686933,705595.309825637,1618082.0460482303,3,,-61.091186285953476,14.628317365915608,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30594,SCHOELCHER,No data,2000-3000,0.0005,0.0005,49.520461943666476,9.691831790679956,1.222458878498206,31.027550697635903,93.28083244847016,104.77823429838901,705677.0267222468,1618293.8478236224,4,,-61.090411347795474,14.630225089480751,modéré,45.0,0.0066522222222222226,0.0005,0.0,False
30595,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,17.687121555024,4.383601419753355,4.132762017642525,13.04100496640835,164.429803084769,167.0250213374895,706540.005688716,1619585.44077334,2,,-61.082300882512556,14.641830657126082,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30596,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,6.313283179339897,2.4847481228842065,1.9398332385963946,9.261487769092087,172.948678965317,142.10071241532066,706755.8321501976,1619593.52755817,3,,-61.08029712566352,14.641887217315679,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30597,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,19.2748532449743,4.32058348690173,0.67112594549441,14.0896744767164,146.438229730616,114.84773021929,706796.06196261,1621347.28343039,1,,-61.07978572986173,14.65773177029565,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30598,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,37.72749860265132,8.618879942346698,0.8307540979995117,25.638974386839827,105.9752037302345,134.346737482403,706332.9168902233,1621175.334107555,4,,-61.08409807667676,14.656213431398097,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30599,FORT-DE-FRANCE,Ferralsol,2000-3000,0.0005,0.0005,22.295530663949002,4.463614369414545,1.776879961440615,15.10306733413385,189.804080291378,246.03915874388701,710767.3126464565,1619141.33981279,2,,-61.04310260260884,14.637491056978755,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30600,FORT-DE-FRANCE,Ferralsol,2000-3000,0.0005,0.0005,11.7096571472761,2.3043540167636274,0.20491025750838796,7.529894347109822,186.77708437316176,245.77558663127974,710439.4357612475,1620116.5453915575,4,,-61.046067505349534,14.646328792095819,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30601,FORT-DE-FRANCE,Vertisol,2000-3000,0.0005,0.0005,42.43611496450035,9.09997434902781,-2.553585570454068,26.3980844359773,197.24914845463599,18.00171601912405,709908.087904764,1619841.27726043,2,,-61.051021018587264,14.643882767569522,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30602,FORT-DE-FRANCE,Vertisol,2000-3000,0.0005,0.0005,22.00224273656422,4.221734446306714,-0.18663677092043074,13.11802313838372,144.3743915274048,168.730221765956,709868.0233892321,1619318.174479242,5,,-61.05143461260228,14.63915899408832,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30603,FORT-DE-FRANCE,Ferralsol,2000-3000,0.0005,0.0005,10.11355172449424,2.1880066829243034,-1.02353964039103,7.141966626606333,175.949107508357,202.6195125040223,708570.2423155969,1618468.1810364833,3,,-61.06354661233211,14.631578704728012,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30604,FORT-DE-FRANCE,Ferralsol,2000-3000,0.0005,0.0005,7.7097738998473,1.69391243498871,-1.260145941685485,5.367532986606445,178.55129947990952,216.51925037205,708902.8252097545,1618381.768967865,2,,-61.06046689425347,14.630772170871559,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30605,FORT-DE-FRANCE,Ferralsol,2000-3000,0.0005,0.0005,1.7885141618323792,0.3377007687914512,-0.29388340845754757,1.0561208676794378,179.812836670941,111.86786237112972,710499.856442285,1619332.833980674,5,,-61.045569478075365,14.63924229473375,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30606,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,15.082380115554201,3.1444991728736698,1.6153295402019499,11.908248168531099,152.1824533195105,146.11728098510952,708202.3816118245,1621124.425129445,2,,-61.066750235803134,14.655609772929225,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30607,FORT-DE-FRANCE,Ferralsol,2000-3000,0.0005,0.0005,16.5654984949106,4.33287593866174,2.24678195967606,11.0356647067364,194.639552847609,262.607196674495,708140.554872411,1619884.55015315,1,,-61.06742230169504,14.644410624462925,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30608,FORT-DE-FRANCE,Ferralsol,2000-3000,0.0005,0.0005,29.880787401184858,6.1146526386857785,-3.824009981427546,17.253409162658357,129.23599952984156,104.7597635270437,708142.0124262179,1619538.020424797,7,,-61.06743620779834,14.641279153216605,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30609,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,41.87437996232498,8.162345558251344,0.3376376891602598,28.108241659454098,101.16134590251541,119.1521617953218,707594.3915644316,1620835.908180996,5,,-61.07241620692563,14.653049483313724,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30610,CARBET(LE),Nitisol,0-1250,0.0005,0.0005,7.303230584257603,1.9636426701323673,1.7672140987037959,4.521305641564862,170.0789402181626,69.50942363975155,697259.7838850816,1624345.1543660972,7,,-61.16807678677774,14.685537294697479,modéré,120.0,0.0283625,0.00165,0.0,False
30611,CARBET(LE),Nitisol,1250-1500,0.0005,0.0005,22.1503448486328,4.5,-0.625,14.0,157.5,196.40633392334,697399.835661219,1624463.06984817,1,,-61.16676773824907,14.68659260984185,modéré,120.0,0.0283625,0.00165,0.0,False
30612,CARBET(LE),Vertisol,0-1250,0.0005,0.0005,12.85521895768435,2.7123177514414003,-0.09318208654750992,7.526288708592835,191.843070664914,258.4926882844115,697358.4542228195,1624010.799310805,2,,-61.16718596202945,14.682508555160908,modéré,120.0,0.0283625,0.00165,0.0,False
30613,CARBET(LE),No data,1500-2000,0.0005,0.0005,50.850848819538875,9.416148823827692,3.49360988339067,35.006653600719325,241.61548385898027,313.29062662892073,698056.4296557895,1625749.3369397824,4,,-61.16057499048332,14.698168098411314,modéré,120.0,0.0283625,0.00165,0.0,False
30614,CARBET(LE),No data,2000-3000,0.0014,0.0014,39.7963887313253,8.50541250548677,-1.7256300313729,26.8743266075579,165.847477852585,223.358762966218,698497.823262364,1625711.82970959,1,,-61.15647995714989,14.697796615898017,modéré,120.0,0.0283625,0.00165,0.0,False
30615,CARBET(LE),No data,1500-2000,0.0005,0.0005,19.717473292406833,4.983071812585508,3.9566900323692784,14.678741410141967,198.48585776755553,260.11303972712983,697931.7096118295,1625653.0127890883,6,,-61.16174016935322,14.697306818757118,modéré,120.0,0.0283625,0.00165,0.0,False
30616,CARBET(LE),Nitisol,2000-3000,0.0005,0.0005,22.50380878448485,4.925,-1.125,15.3,164.9,210.598648071289,698107.8067548915,1626771.08043043,2,,-61.16002066507972,14.707397578700848,modéré,120.0,0.0283625,0.00165,0.0,False
30617,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,16.6884522438049,3.5,-1.75,12.0,179.5,227.120101928711,698309.831070574,1626824.66092967,1,,-61.158140940111075,14.707866875281974,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30618,CARBET(LE),No data,1500-2000,0.0005,0.0005,11.321674756504885,2.399901828661253,-0.31275682362205165,7.937208196614955,176.17302965475585,227.75017586974707,697528.9817327387,1626706.4578999078,13,,-61.1653995671274,14.706856197305244,modéré,120.0,0.0283625,0.00165,0.0,False
30619,CARBET(LE),Nitisol,1500-2000,0.0005,0.0005,21.645051242760132,4.534988627007237,1.4475586013863768,13.465487739246834,148.21066370439868,168.49116717319234,697404.6961497912,1626780.3424374468,3,,-61.16654790426472,14.70753300761671,modéré,120.0,0.0283625,0.00165,0.0,False
30620,CARBET(LE),Nitisol,2000-3000,0.0005,0.0005,24.915239890778064,4.7649662572035165,-0.16747469290263864,14.779932514407031,148.05663292387032,185.98126136934835,697709.8668119923,1627104.7414200434,3,,-61.16369006508515,14.710442102124645,modéré,120.0,0.0283625,0.00165,0.0,False
30621,FORT-DE-FRANCE,No data,2000-3000,0.0005,0.0005,31.03457616879695,6.8426715849266975,-2.4465521527419476,20.361606528737475,178.58488707149075,232.01209074115775,705881.563349041,1622021.67810032,4,,-61.088221086393055,14.663895845360647,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30622,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,30.6532457603203,6.2209006815703,0.8646436942120443,18.353613906054402,130.24250279494333,106.46523095318933,706114.2362785954,1621866.4138975467,3,,-61.08607357811835,14.66247503663527,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30623,FORT-DE-FRANCE,No data,2000-3000,0.3078,0.3078,26.16987334158812,6.467765158998221,-3.1435890282468835,17.28717805649376,171.13259480547418,212.4569879859484,705445.5125357145,1622799.840898396,10,,-61.09220765122411,14.670960933862817,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30624,FORT-DE-FRANCE,Andosol,2000-3000,0.0055,0.0055,14.560810622363139,2.972401966943238,0.1049827443878693,11.72441869548248,198.0985165108404,281.057443030989,705447.8466492812,1623214.0942224201,10,,-61.092153540003395,14.674704132838347,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30625,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,30.0719863095142,6.2416999720129205,-2.3813557268863,21.6061254510575,224.086006108295,314.612556331039,700836.4266490415,1625481.6644417648,4,,-61.134786332272846,14.69554309344716,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30626,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,51.7717463282792,10.14848303250806,-1.565152985641845,34.95251389637805,238.06555067803998,332.199949322887,700502.5089156234,1625518.3957950552,2,,-61.137883520277924,14.695899930401014,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30627,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,37.76159227468405,8.3810869296588,4.76245641160107,23.85730431559055,227.524347718635,337.2477235080755,701049.943378832,1626057.123670495,4,,-61.132759913490474,14.700727360754914,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30628,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,17.371851408410997,4.000066550433475,3.00329437181365,12.169446276434186,156.50386691632926,186.44234408064025,701317.8521690707,1625973.87665927,8,,-61.130279072668344,14.699955046248002,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30629,MORNE-VERT(LE),Nitisol,2000-3000,0.0015,0.0015,7.28345499167562,1.48594884338381,-0.0721157514511768,5.30565853593617,174.084647580854,198.138569435402,701375.56535867,1626232.38024711,2,,-61.129723382624675,14.702286723658126,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30630,BELLEFONTAINE,Vertisol,1250-1500,0.0005,0.0005,14.3368470490121,2.85854415194202,0.0056813992862843,8.45395188692302,157.9574991237,99.1161817903052,698804.980456068,1621323.66388304,1,,-61.153961045909504,14.658119127908908,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30631,BELLEFONTAINE,Vertisol,1250-1500,0.0005,0.0005,36.99621916188728,7.27985459731827,-0.4562370634007369,25.244814125597422,205.80302163747044,266.7018647595542,698300.0812204219,1622987.3091618214,14,,-61.158521947602964,14.673190314136138,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30632,BELLEFONTAINE,Vertisol,1250-1500,0.0030000000000000005,0.003,29.969901097931267,6.0633961334525,-2.041501080799956,19.722393689814535,159.70165356737598,211.9444699463153,698618.6593616019,1623198.9630951732,3,,-61.15554859369425,14.675079517638986,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30633,BELLEFONTAINE,Vertisol,1250-1500,0.0005,0.0005,33.917496576893136,6.593370761719946,-2.2671368819348703,20.133674227791133,142.640616446463,197.206576492937,698394.3318388413,1623196.2360143233,3,,-61.157631225319115,14.675071402629023,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30634,BELLEFONTAINE,Vertisol,1500-2000,0.0005,0.0005,32.21853240755827,6.290135414296173,1.9716984006983749,20.882199845681974,222.25224072462325,292.9958658292048,699235.9019672906,1623630.8978198902,4,,-61.149785945624075,14.678937223455666,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30635,BELLEFONTAINE,Vertisol,1500-2000,0.0005,0.0005,52.31202389708845,9.97865079081085,-2.5030952551349053,27.829206326486798,97.5123810205396,176.245258005058,699359.908629293,1623430.0895817,2,,-61.148650048239844,14.677113396806847,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30636,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,29.097448131721624,5.864260396280512,1.1686465954364953,19.20430404815275,218.807440016266,294.3552869735188,699302.7653431705,1624729.9552290326,4,,-61.149081669896205,14.688864163533005,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30637,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,16.153031822789398,3.6487059848791197,0.3000602858978901,11.685626491351998,191.90952628762201,252.388518942975,699356.6076939236,1624646.1321592068,3,,-61.1485882021365,14.688102689878834,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30638,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,12.1736818641611,2.95481560775983,0.980143777332706,9.55839860771741,172.06653480501,195.092983438327,699873.432488016,1624652.83035387,1,,-61.14378976781382,14.688124890584598,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30639,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,12.438674344913249,3.243815193949975,1.252777880564185,8.894988633342166,173.148822237507,206.3960025981245,700004.895798177,1624218.9477611398,2,,-61.14260245105583,14.68419425984071,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30640,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,27.512177364755733,5.34964228387295,1.5913140083568333,19.7860913600812,178.40201587459833,228.49709209279933,700132.8688828229,1624507.7237209298,3,,-61.141392387888935,14.686794329220593,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30641,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,8.74393761965298,1.6251984762167198,0.18235143634471498,4.6850780120955,189.4887149422767,265.56929104562465,700609.7786221486,1624824.754573363,3,,-61.13694078422316,14.689623731786085,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30642,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,18.6395386244944,4.736903938728725,3.958004958666585,14.474571551715165,186.4231620808705,216.093073289234,699868.241514653,1623955.84058148,2,,-61.14389111450105,14.681826785829912,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30643,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,11.745874927571599,2.377489778699305,0.209924400522397,8.09721720209739,176.929781761038,217.928122343028,699709.491161223,1623796.25524318,2,,-61.14537698190219,14.68039643695445,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30644,BELLEFONTAINE,Nitisol,2000-3000,0.0005,0.0005,37.0377363731224,7.54017867577027,3.60185840001811,20.6369601673474,129.052517186121,185.229528349829,699802.380205003,1623666.60068948,1,,-61.14452456183588,14.679217896228876,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30645,TRINITE(LA),Andosol,2000-3000,0.0005,0.0005,16.37599465270315,3.224358148464632,-0.25271239606726986,10.068649536163027,191.47272461373427,18.155674922003527,718577.9514621572,1628016.685308305,4,,-60.9698757869254,14.717066023196496,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30646,TRINITE(LA),Ferralsol,2000-3000,0.0005,0.0005,14.996710480889774,3.5478807322954076,3.1709830093647775,9.754108199825668,163.96991197219725,189.2864416577,718422.0259509913,1627896.2527394649,4,,-60.97133341606101,14.71599050753208,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30647,TRINITE(LA),Andosol,2000-3000,0.0005,0.0005,21.8999226179452,4.470440513507215,0.8925992875269705,14.562502225052,151.023262109853,85.451841595746,718436.326240265,1628103.914889385,2,,-60.971183307180716,14.717865728086629,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30648,TRINITE(LA),Andosol,2000-3000,0.0005,0.0005,9.95464379086867,1.92870317660841,0.503917798260845,5.68402644198832,167.530300614723,181.704131664451,716997.83985226,1627874.1844132,1,,-60.984556986269915,14.715906519019336,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30649,TRINITE(LA),Andosol,2000-3000,0.0005,0.0005,17.61705272858348,3.6235227718998337,1.1908982102109562,11.510000474246999,149.3649580731304,158.1773555380536,717008.6192777272,1628103.30461427,5,,-60.984437895395,14.717975938165802,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30650,TRINITE(LA),Andosol,2000-3000,0.0005,0.0005,20.5121842404446,3.70834201613968,-0.121065186356444,13.3743128210539,177.244350166401,225.001334508002,717590.993886709,1630952.86623393,1,,-60.97879383382204,14.743676843758,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30651,TRINITE(LA),Andosol,2000-3000,0.0005,0.0005,21.8253766485213,4.34993936458405,-0.507277838337891,14.4356547682459,208.54708669382,252.08493266406,717167.331948668,1631353.0567894,1,,-60.98269418083153,14.74732723146903,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30652,TRINITE(LA),Andosol,2000-3000,0.0191,0.0191,21.826166265892265,4.02763845396954,0.3680712012857399,15.098540239377968,177.75403355451803,226.63693463727668,717778.2638497311,1630695.3317701367,3,,-60.97707654682064,14.741334618897724,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30653,TRINITE(LA),Andosol,2000-3000,0.0005,0.0005,23.6937789916992,4.875,-0.875,16.5,135.5,124.613872528076,716498.718958267,1631209.30961056,1,,-60.98891424020081,14.746082443596961,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30654,TRINITE(LA),Andosol,2000-3000,0.014000000000000002,0.014,9.695052321926989,2.01526830276903,0.2636052243370106,6.625588860354912,176.3666360764508,213.6451853287068,716504.9754927636,1631796.389028506,5,1,-60.98880741543245,14.751386684579911,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30655,TRINITE(LA),Ferralsol,2000-3000,0.1569,0.1569,23.0432350163108,4.542272640763713,-0.07166590948895624,13.827588180284526,193.04832479965148,250.09832936470625,719144.002259322,1627028.049340305,4,3,-60.964703581447516,14.70808686992442,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30656,TRINITE(LA),Ferralsol,2000-3000,0.0005,0.0005,33.9911634240367,6.993303342566265,2.303153852900285,23.2360217867414,226.0749581551205,315.5866191092565,719302.1692243925,1626724.7381444,2,1,-60.96326069196496,14.70533333723962,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30657,TRINITE(LA),"Alluvium, Colluvium",2000-3000,0.0051,0.0051,4.60236118384059,0.9300426923999883,-0.30470130579266097,3.0038107796550024,177.6129793665345,66.46936208716625,716907.4466588125,1629600.11217355,4,,-60.98525291228471,14.73150899833617,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30658,TRINITE(LA),Urban area,2000-3000,0.0048,0.0048,5.789598190984695,1.1214276698829249,-0.50708266400688,3.017387702312015,174.35280516739948,79.82722996321995,716877.69559365,1629684.9571347148,2,,-60.98552208745009,14.732278046655836,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30659,TRINITE(LA),Andosol,2000-3000,0.4836,0.4836,13.799404698344976,2.9764144051655523,0.7359866503222905,9.566456901372737,155.50037867348775,142.69508621241874,714623.814961788,1630102.201862745,4,1,-61.00641396689461,14.736229465092755,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30660,BELLEFONTAINE,Vertisol,1500-2000,0.0005,0.0005,29.23842092244545,6.05211666001554,2.53094149724774,18.654030524682803,221.61865265269,328.11178328908454,698668.2990051915,1624972.298568015,2,,-61.15495337645262,14.69110106920768,modéré,35.0,0.001087142857142857,0.0005,0.0,False
30661,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,45.72291086808354,9.125533161242327,2.6674689675282237,29.49683940705342,129.424077442006,197.3819845416124,699335.3696190014,1625761.973848606,5,,-61.148700438897706,14.69818781468374,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30662,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,65.8605251312256,13.4375,2.9375,35.5,77.5,176.664245605469,699222.879403703,1626062.26009747,1,,-61.14972193446211,14.700909752735285,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30663,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,12.5982003211975,2.875,-2.375,8.833333333333334,171.5,205.46614074707,698717.919351129,1626806.0712573167,3,,-61.1543535177647,14.707668745079552,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30664,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,20.60569127263224,6.014657716062546,5.22004106915651,19.78061736295856,171.9304421778968,58.55473083334918,698482.07036674,1627093.889464196,5,,-61.156521381334215,14.710287112744208,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30665,MORNE-VERT(LE),Urban area,2000-3000,0.0005,0.0005,31.728869930300366,6.818065855889146,3.4814999660497965,19.421074528436566,202.78072046194566,29.970244129729867,700387.1245474262,1626848.6885535698,6,,-61.13885287039329,14.70792993821184,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30666,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,52.840911607910705,10.501007619325122,-5.39837885634742,31.6990440356307,90.71440741855422,163.82739766723074,700383.7496150583,1626715.148969765,8,,-61.13889443219132,14.70672343788068,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30667,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,34.313077812138,6.785429581937481,-2.9368367572401204,20.8206743901896,133.45557485454466,187.183598015936,700145.1323801888,1626488.3229404034,3,,-61.14112715660693,14.704691462512567,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30668,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,25.384349727965,5.2174000630911,-1.33062720222953,18.640328356212,133.1152475845,119.78542830589,699909.789551155,1626496.88699276,1,,-61.143311458782115,14.704786363397762,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30669,MORNE-VERT(LE),Urban area,2000-3000,0.0005,0.0005,17.753582416358768,4.531881640745986,-3.6498448503598304,12.254728239296199,201.14877582117165,153.23974414253018,700483.574048922,1626443.1476175569,6,,-61.13798848193128,14.704258011382956,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30670,MORNE-VERT(LE),Andosol,2000-3000,0.0005,0.0005,31.045240232158797,6.06935866597206,3.715010472983545,21.706513964994123,221.128888725171,324.743769757132,701486.6835563675,1626672.251726835,8,,-61.12865789638706,14.706253346818754,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30671,MORNE-VERT(LE),Nitisol,2000-3000,0.0191,0.0191,9.51476550102234,1.8125,0.6875,5.0,192.25,272.488899230957,700447.719882817,1626337.14245403,2,,-61.13832947523513,14.703302752093748,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30672,MORNE-VERT(LE),No data,2000-3000,0.0005,0.0005,21.7720398902893,4.125,-2.3125,12.0,148.75,177.4751586914065,701373.6424856385,1626808.72732584,4,,-61.12969688128697,14.707495094586825,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30673,MORNE-VERT(LE),Nitisol,2000-3000,0.002,0.002,8.579948892635786,3.3032771653399933,-0.167271893350615,11.218772462547733,179.081915515413,124.37933272102248,699633.8284464864,1626185.9016113868,3,,-61.14589724849175,14.701996588075506,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30674,MORNE-VERT(LE),Nitisol,2000-3000,0.0005,0.0005,18.1038975715637,3.5625,1.1875,11.5,201.25,273.94205474853504,698419.8183994906,1626254.90861179,2,,-61.157162982708726,14.702710045260964,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30675,MORNE-VERT(LE),Nitisol,2000-3000,0.0012,0.0012,32.0893559885506,7.14420218886069,-2.2757092217537167,21.1401511279511,224.27851026146632,307.760256604686,698481.8172719833,1626009.25262534,3,,-61.15660600545946,14.70048553606151,modéré,46.0,0.002307608695652174,0.00135,0.0,False
30676,TRINITE(LA),Vertisol,1250-1500,0.0005,0.0005,19.47140120533785,4.05140298585892,1.435461725521169,13.1862561447867,197.6852905549435,236.29116299474148,725562.550582676,1632406.305440685,2,,-60.904654934811326,14.75615040965408,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30677,TRINITE(LA),Vertisol,1500-2000,0.0005,0.0005,19.272116950821,3.8194472075510233,0.8194299877374839,12.966990328269501,144.91182647932933,143.96180161047366,725527.506427371,1632010.90844359,3,,-60.905014521767356,14.752580812722949,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30678,TRINITE(LA),Vertisol,1500-2000,0.0005,0.0005,39.005583921848675,7.675605313099338,-0.08442772275062346,23.38032634071738,135.9056463453506,195.5485919492906,724954.9116192152,1632133.681080122,5,,-60.910320387846156,14.753738241399372,modéré,153.0,0.3651392156862745,0.0048,0.0,False
30679,FORT-DE-FRANCE,Nitisol,2000-3000,0.0005,0.0005,12.572189481577402,2.63304516393709,1.3187934613053833,10.7388302180369,157.33118056618434,147.706424294856,708928.2711844951,1621098.3445972067,3,,-61.06001486067209,14.65531798594175,modéré,101.0,0.008887128712871287,0.0012,0.0,False
30680,TROIS-ILETS(LES),Vertisol,1250-1500,0.0005,0.0005,8.049596673582936,2.01811425444034,-0.21363706886618677,6.323251171724555,193.5649401708435,311.23884054993425,711573.9512470062,1607613.125444225,4,,-61.03654004709985,14.533256626785784,modéré,32.0,0.0006625,0.0005,0.0,False
